,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Time
1537,2007-08-07,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42.0, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8.0,3.0,0.0,
1538,2007-08-07,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53.0, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9.0,1.0,0.0,
1539,2007-08-07,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,53.0, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9.0,1.0,0.0,
1540,2007-08-07,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40.0, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8.0,5.0,0.0,
1541,2007-08-07,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,40.0, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8.0,5.0,0.0,
1542,2007-08-07,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43.0, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3.0,13.0,0.0,
1543,2007-08-07,"Chicago, IL, USA",CULEX PIPIENS,43.0, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3.0,1.0,0.0,
1544,2007-08-07,"Chicago, IL, USA",CULEX PIPIENS,43.0, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3.0,13.0,0.0,
1545,2007-08-07,"Chicago, IL, USA",CULEX TERRITANS,43.0, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3.0,1.0,0.0,
1546,2007-08-07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28.0, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8.0,2.0,0.0,
1547,2007-08-07,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS,28.0, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8.0,2.0,0.0,
1548,2007-08-07,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,18.0, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9.0,13.0,0.0,
1549,2007-08-07,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS,18.0, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9.0,3.0,0.0,
1550,2007-08-07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,11.0,0.0,
1551,2007-08-07,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70.0,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8.0,3.0,0.0,
1552,2007-08-07,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25.0, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9.0,3.0,0.0,
1553,2007-08-07,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25.0, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9.0,3.0,0.0,
1554,2007-08-07,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,21.0, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8.0,10.0,0.0,
1555,2007-08-07,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,21.0, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8.0,1.0,0.0,
1556,2007-08-07,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX PIPIENS,21.0, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8.0,13.0,0.0,
1557,2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,29.0,0.0,
1558,2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,2.0,0.0,
1559,2007-08-07,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35.0, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9.0,22.0,0.0,
1560,2007-08-07,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93.0, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8.0,8.0,0.0,
1561,2007-08-07,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS,93.0, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.614258,8.0,7.0,1.0,
1562,2007-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37.0, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8.0,13.0,0.0,
1563,2007-08-07,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37.0, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8.0,23.0,0.0,
1564,2007-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45.0, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9.0,2.0,0.0,
1565,2007-08-07,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45.0, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9.0,4.0,0.0,
1566,2007-08-07,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40.0, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8.0,1.0,0.0,
1567,2007-08-07,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,40.0, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8.0,1.0,0.0,
1568,2007-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46.0, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8.0,3.0,0.0,
1569,2007-08-07,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46.0, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8.0,7.0,0.0,
1570,2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,60.0, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8.0,6.0,0.0,
1571,2007-08-07,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,60.0, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8.0,17.0,0.0,
1572,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,29.0,0.0,
1573,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,40.0,0.0,
1574,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,1.0,0.0,
1575,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,50.0,1.0,
1576,2007-08-07,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70.0, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9.0,20.0,1.0,
1577,2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61.0, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8.0,26.0,0.0,
1578,2007-08-07,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,61.0, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8.0,23.0,0.0,
1579,2007-08-07,"2700 South Western Avenue, Chicago, IL 60608, USA",CULEX PIPIENS,27.0, S WESTERN AVE,T034,"2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9.0,1.0,0.0,
1580,2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68.0, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8.0,15.0,0.0,
1581,2007-08-07,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,68.0, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8.0,8.0,0.0,
1582,2007-08-07,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30.0, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8.0,4.0,0.0,
1583,2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10.0, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8.0,5.0,0.0,
1584,2007-08-07,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,10.0, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8.0,2.0,0.0,
1585,2007-08-07,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10.0, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.696293,9.0,1.0,0.0,
1586,2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96.0, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9.0,12.0,0.0,
1587,2007-08-07,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS,96.0, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9.0,9.0,0.0,
1588,2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS/RESTUANS,18.0, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8.0,3.0,0.0,
1589,2007-08-07,"1800 West Leland Avenue, Chicago, IL 60640, USA",CULEX PIPIENS,18.0, W LELAND AVE,T219,"1800  W LELAND AVE, Chicago, IL",41.966987,-87.674677,8.0,5.0,0.0,
1590,2007-08-07,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64.0, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8.0,29.0,0.0,
1591,2007-08-07,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64.0, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8.0,44.0,1.0,
1592,2007-08-07,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12.0, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8.0,1.0,0.0,
1593,2007-08-07,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10.0, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9.0,1.0,0.0,
1594,2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20.0, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8.0,6.0,0.0,
1595,2007-08-07,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS,20.0, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8.0,5.0,0.0,
1596,2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,33.0, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9.0,1.0,0.0,
1597,2007-08-07,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33.0, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9.0,8.0,0.0,
1598,2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,19.0,0.0,
1599,2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,1.0,1.0,
1600,2007-08-07,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11.0, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.688267,8.0,6.0,0.0,
1601,2007-08-07,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33.0, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8.0,1.0,0.0,
1602,2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30.0, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8.0,4.0,0.0,
1603,2007-08-07,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX RESTUANS,30.0, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8.0,1.0,0.0,
1604,2007-08-07,"4200 West 31st Street, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,42.0, W 31ST ST,T036,"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,9.0,2.0,0.0,
1605,2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17.0, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9.0,18.0,0.0,
1606,2007-08-07,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,17.0, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9.0,6.0,0.0,
1607,2007-08-07,"2200 West Pershing Road, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22.0, W PERSHING RD,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,8.0,1.0,0.0,
1608,2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22.0, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8.0,13.0,0.0,
1609,2007-08-07,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22.0, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8.0,9.0,0.0,
1610,2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52.0, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9.0,29.0,0.0,
1611,2007-08-07,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52.0, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9.0,4.0,0.0,
1612,2007-08-07,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67.0, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8.0,7.0,0.0,
1613,2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,73.0, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9.0,4.0,0.0,
1614,2007-08-07,"7300 Cicero Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,73.0, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9.0,2.0,0.0,
1615,2007-08-07,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22.0, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8.0,5.0,0.0,
1616,2007-08-07,"5200 South Nordica Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52.0, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8.0,5.0,0.0,
1617,2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,18.0,0.0,
1618,2007-08-07,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10.0, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8.0,9.0,0.0,
1619,2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,39.0,0.0,
1620,2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,3.0,0.0,
1621,2007-08-07,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,39.0, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9.0,45.0,0.0,
1622,2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS/RESTUANS,47.0, S CORNELL AVE,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8.0,7.0,0.0,
1623,2007-08-07,"4700 South Cornell Avenue, Chicago, IL 60615, USA",CULEX PIPIENS,47.0, S CORNELL AVE,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8.0,9.0,0.0,
1624,2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71.0, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9.0,2.0,0.0,
1625,2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71.0, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9.0,1.0,0.0,
1626,2007-08-07,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,71.0, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9.0,2.0,0.0,
1627,2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77.0, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9.0,2.0,0.0,
1628,2007-08-07,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77.0, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9.0,1.0,0.0,
1629,2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40.0, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9.0,8.0,0.0,
1630,2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40.0, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9.0,2.0,0.0,
1631,2007-08-07,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS,40.0, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9.0,7.0,0.0,
1632,2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50.0, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8.0,16.0,0.0,
1633,2007-08-07,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50.0, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8.0,8.0,1.0,
1634,2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79.0, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9.0,5.0,0.0,
1635,2007-08-07,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,79.0, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9.0,9.0,0.0,
1636,2007-08-07,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52.0, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8.0,21.0,0.0,
1637,2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63.0, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9.0,9.0,0.0,
1638,2007-08-07,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63.0, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9.0,1.0,0.0,
1639,2007-08-07,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37.0, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9.0,4.0,0.0,
1640,2007-08-07,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS/RESTUANS,82.0, E 138TH ST,T097,"8200  E 138TH ST, Chicago, IL",41.644612,-87.604498,5.0,18.0,0.0,
1641,2007-08-07,"East 138th Street, Riverdale, IL 60827, USA",CULEX PIPIENS,82.0, E 138TH ST,T097,"8200  E 138TH ST, Chicago, IL",41.644612,-87.604498,5.0,26.0,0.0,
1642,2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89.0, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8.0,1.0,0.0,
1643,2007-08-07,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,89.0, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8.0,4.0,0.0,
1644,2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,98.0, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8.0,13.0,0.0,
1645,2007-08-07,"9800 South Avenue G, Chicago, IL 60617, USA",CULEX PIPIENS,98.0, S AVENUE G,T100,"9800  S AVENUE G, Chicago, IL",41.717753,-87.531657,8.0,10.0,0.0,
1646,2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10.0, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5.0,25.0,0.0,
1647,2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10.0, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5.0,1.0,0.0,
1648,2007-08-07,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10.0, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5.0,35.0,0.0,
1649,2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58.0, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8.0,11.0,0.0,
1650,2007-08-07,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS,58.0, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8.0,1.0,0.0,
1651,2007-08-07,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81.0, W 37TH PL.,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5.0,1.0,0.0,
1652,2007-08-07,"West 37th Place, Chicago, IL, USA",CULEX RESTUANS,81.0, W 37TH PL.,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5.0,1.0,0.0,
1653,2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,30.0,1.0,
1654,2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,
1655,2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,
1656,2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,50.0,0.0,
1657,2007-08-08,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12.0, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5.0,40.0,0.0,
